"Name","Type","Uri","Path","Depth","Contained"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/extensions","5","True"
"instances","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/instances","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/instances","5","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/multiValueExtendedProperties","5","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/calendarView/{id}/singleValueExtendedProperties","5","True"
"events","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events","4","True"
"attachments","attachment","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/attachments","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/attachments","5","True"
"exceptionOccurrences","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/exceptionOccurrences","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/exceptionOccurrences","5","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/extensions","5","True"
"instances","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/instances","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/instances","5","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/multiValueExtendedProperties","5","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/events/{id}/singleValueExtendedProperties","5","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/multiValueExtendedProperties","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarGroups/{id}/calendars/{id}/singleValueExtendedProperties","4","True"
"calendars","calendar","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars","2","True"
"calendarPermissions","calendarPermission","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarPermissions","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarPermissions","3","True"
"calendarView","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView","3","True"
"attachments","attachment","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/attachments","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/attachments","4","True"
"exceptionOccurrences","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/exceptionOccurrences","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/exceptionOccurrences","4","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/extensions","4","True"
"instances","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/instances","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/instances","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/multiValueExtendedProperties","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/calendarView/{id}/singleValueExtendedProperties","4","True"
"events","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events","3","True"
"attachments","attachment","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/attachments","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/attachments","4","True"
"exceptionOccurrences","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/exceptionOccurrences","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/exceptionOccurrences","4","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/extensions","4","True"
"instances","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/instances","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/instances","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/multiValueExtendedProperties","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/events/{id}/singleValueExtendedProperties","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/multiValueExtendedProperties","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendars/{id}/singleValueExtendedProperties","3","True"
"calendarView","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView","2","True"
"attachments","attachment","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/attachments","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/attachments","3","True"
"exceptionOccurrences","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/exceptionOccurrences","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/exceptionOccurrences","3","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/extensions","3","True"
"instances","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/instances","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/instances","3","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/multiValueExtendedProperties","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/calendarView/{id}/singleValueExtendedProperties","3","True"
"contactFolders","contactFolder","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders","2","True"
"childFolders","contactFolder","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/childFolders","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/childFolders","3","True"
"contacts","contact","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts","3","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts/{id}/extensions","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts/{id}/multiValueExtendedProperties","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/contacts/{id}/singleValueExtendedProperties","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/multiValueExtendedProperties","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/contactFolders/{id}/singleValueExtendedProperties","3","True"
"contacts","contact","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contacts","/deviceManagement/comanagedDevices/{id}/users/{id}/contacts","2","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contacts/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/contacts/{id}/extensions","3","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contacts/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/contacts/{id}/multiValueExtendedProperties","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/contacts/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/contacts/{id}/singleValueExtendedProperties","3","True"
"events","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events","/deviceManagement/comanagedDevices/{id}/users/{id}/events","2","True"
"attachments","attachment","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/attachments","/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/attachments","3","True"
"exceptionOccurrences","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/exceptionOccurrences","/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/exceptionOccurrences","3","True"
"extensions","extension","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/extensions","/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/extensions","3","True"
"instances","event","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/instances","/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/instances","3","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/multiValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/multiValueExtendedProperties","3","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/singleValueExtendedProperties","/deviceManagement/comanagedDevices/{id}/users/{id}/events/{id}/singleValueExtendedProperties","3","True"
"joinedGroups","group","/beta/deviceManagement/comanagedDevices/{id}/users/{id}/joinedGroups","/deviceManagement/comanagedDevices/{id}/users/{id}/joinedGroups","2","True"
